transaction_id,customer_id,transaction_amount_inr,merchant_category,merchant_id,transaction_datetime,transaction_hour,day_of_week,customer_age,customer_gender,customer_income_monthly_inr,customer_tenure_months,avg_transaction_amount_inr,transaction_count_30d,transaction_city,transaction_state,distance_from_home_km,card_type,device_type,channel,international_transaction,failed_attempts_24h,previous_fraud_count,account_age_months,amount_to_customer_avg_ratio,is_fraud
TXN10000129,CUST101223,1151.64,Healthcare,MER4965,2/3/2026 13:27,13,Tuesday,66,Male,79053,75,1242.2,18,Chennai,Tamil Nadu,2.42,RuPay,Android,POS,0,0,0,83,0.926,0
TXN10000130,CUST100377,5245.23,Entertainment,MER3805,5/20/2026 22:16,22,Wednesday,24,Male,25291,126,4091.83,13,Bengaluru,Karnataka,10.01,Visa,Android,Online,0,0,0,36,1.282,0
TXN10000131,CUST101369,498.71,Entertainment,MER3638,1/8/2026 13:37,13,Thursday,39,Female,16091,135,731.88,14,Delhi,Delhi,7.15,Mastercard,Android,Online,0,0,0,31,0.68,0
TXN10000132,CUST101756,726.5,Electronics,MER3588,2/19/2026 22:32,22,Thursday,32,Female,47688,134,771.73,9,Kolkata,West Bengal,8.65,RuPay,Android,Online,0,0,0,127,0.94,0
TXN10000133,CUST100337,631.95,Fuel,MER4068,5/27/2026 3:21,3,Wednesday,45,Female,93623,111,638.62,17,Pune,Maharashtra,1.83,Mastercard,iOS,Online,0,0,0,14,0.988,0
TXN10000134,CUST100000,1040.99,Fuel,MER4280,6/29/2026 11:56,11,Monday,49,Male,73830,91,2247.11,13,Hyderabad,Telangana,4.54,Visa,iOS,POS,0,0,0,119,0.463,0
TXN10000135,CUST100265,5112.6,Healthcare,MER4596,2/22/2026 19:37,19,Sunday,47,Male,45069,10,6632.71,19,Hyderabad,Telangana,6.96,Visa,iOS,Online,0,0,1,62,0.771,0
TXN10000136,CUST101797,1209.8,Utilities,MER2162,3/18/2026 9:58,9,Wednesday,36,Male,66123,177,1819.83,7,Pune,Maharashtra,1.58,RuPay,Android,Online,0,0,0,115,0.664,0
TXN10000137,CUST100591,1551.69,Online Shopping,MER3270,1/31/2026 7:05,7,Saturday,54,Male,32165,129,1499.47,18,Lucknow,Uttar Pradesh,8.85,RuPay,Web,POS,0,0,0,159,1.034,0
TXN10000138,CUST101758,2990.8,Online Shopping,MER2047,4/27/2026 22:57,22,Monday,62,Female,67096,136,1148.4,11,Kolkata,West Bengal,10.42,Mastercard,Android,Online,0,0,0,120,2.602,0
TXN10000139,CUST100225,1337.64,Healthcare,MER2703,2/20/2026 7:54,7,Friday,66,Male,100097,174,2881.5,18,Kochi,Kerala,9.99,RuPay,Web,POS,0,0,0,8,0.464,0
TXN10000140,CUST101422,1790.91,Travel,MER4406,4/22/2026 9:29,9,Wednesday,39,Female,71278,32,1136.93,7,Kolkata,West Bengal,1.21,Mastercard,ATM,POS,0,0,0,156,1.574,0
TXN10000141,CUST101393,2367.75,Electronics,MER1350,4/22/2026 14:20,14,Wednesday,26,Female,72589,5,2008.32,18,Jaipur,Rajasthan,4.57,Visa,Android,POS,0,0,0,168,1.178,0
TXN10000142,CUST101304,393.65,Fuel,MER4973,6/1/2026 8:51,8,Monday,66,Female,36288,179,1136.95,10,Kochi,Kerala,8.3,Mastercard,iOS,POS,0,0,0,168,0.346,0
TXN10000143,CUST101019,2249.93,Online Shopping,MER3206,4/17/2026 4:10,4,Friday,24,Male,59595,59,1878.28,11,Pune,Maharashtra,2.38,Mastercard,ATM,POS,0,0,0,97,1.197,0
TXN10000144,CUST101245,5263.43,Utilities,MER4398,2/2/2026 19:56,19,Monday,43,Female,43848,28,3317.55,12,Ahmedabad,Gujarat,1.56,Visa,Web,POS,0,0,0,167,1.586,0
TXN10000145,CUST101202,1321.81,Jewelry,MER2147,5/3/2026 12:52,12,Sunday,61,Female,48368,79,1647.87,10,Kolkata,West Bengal,7.95,RuPay,iOS,Mobile App,0,0,0,41,0.802,0
TXN10000146,CUST101415,987.56,Healthcare,MER3567,2/3/2026 9:03,9,Tuesday,65,Male,44831,152,633.66,14,Chennai,Tamil Nadu,5.56,Amex,Web,POS,0,0,0,58,1.556,0
TXN10000147,CUST100870,925.8,Fuel,MER2549,1/6/2026 19:12,19,Tuesday,19,Male,53915,47,699.2,14,Mumbai,Maharashtra,9.76,Mastercard,Android,POS,0,2,0,39,1.322,0
TXN10000148,CUST101215,1542.56,Online Shopping,MER1676,6/11/2026 15:40,15,Thursday,30,Female,51051,99,1383.4,10,Hyderabad,Telangana,6.39,Amex,iOS,POS,0,0,0,46,1.114,0
TXN10000149,CUST100826,5215.03,Online Shopping,MER4594,6/7/2026 9:55,9,Sunday,35,Male,33568,92,3852.71,7,Ahmedabad,Gujarat,4.32,Visa,Android,POS,0,0,0,58,1.353,0
TXN10000150,CUST101185,1017.55,Jewelry,MER3793,3/24/2026 9:53,9,Tuesday,18,Male,35486,45,844.93,5,Ahmedabad,Gujarat,5.8,Mastercard,iOS,POS,0,0,0,167,1.203,0
TXN10000151,CUST100831,1214.76,Fuel,MER2573,3/19/2026 16:39,16,Thursday,34,Male,59209,90,885.72,14,Indore,Madhya Pradesh,5.13,Mastercard,Web,ATM,0,0,0,110,1.37,0
TXN10000152,CUST101420,618.73,Education,MER2401,1/26/2026 8:23,8,Monday,50,Female,79095,157,929.44,14,Kolkata,West Bengal,3.17,Visa,iOS,Online,0,0,0,72,0.665,0
TXN10000153,CUST101972,378.93,Jewelry,MER2921,4/12/2026 11:02,11,Sunday,22,Female,80624,31,1107.28,14,Kochi,Kerala,2.49,Mastercard,Android,POS,0,0,0,78,0.342,0
TXN10000154,CUST100940,439.01,Fuel,MER4802,5/1/2026 14:01,14,Friday,60,Male,125516,102,1233.3,12,Hyderabad,Telangana,6.13,Visa,Android,ATM,0,0,0,160,0.356,0
TXN10000155,CUST101026,1164.67,Fuel,MER4979,5/26/2026 12:38,12,Tuesday,63,Female,23335,47,1693.47,21,Kochi,Kerala,4.5,Mastercard,Android,POS,0,0,0,145,0.687,0
TXN10000156,CUST101846,535.78,Online Shopping,MER1028,2/7/2026 17:27,17,Saturday,64,Female,74410,31,922.81,14,Pune,Maharashtra,13.44,RuPay,Web,Online,0,0,0,45,0.58,0
TXN10000157,CUST101077,1012.83,Restaurant,MER1621,6/9/2026 21:30,21,Tuesday,40,Male,47991,22,1275.2,12,Lucknow,Uttar Pradesh,28.31,Visa,iOS,Online,0,0,0,109,0.794,0
TXN10000158,CUST101125,1509.89,Restaurant,MER1904,4/2/2026 7:33,7,Thursday,65,Female,37240,26,780.84,11,Hyderabad,Telangana,7.11,RuPay,Android,POS,0,0,0,24,1.931,0
TXN10000159,CUST100056,1985.38,Online Shopping,MER3991,1/29/2026 10:29,10,Thursday,25,Female,111453,66,1706.65,13,Bengaluru,Karnataka,19.72,Visa,Web,Online,0,0,0,92,1.163,0
TXN10000160,CUST101974,1026.24,Utilities,MER2615,2/8/2026 19:25,19,Sunday,54,Male,36942,92,888.37,12,Jaipur,Rajasthan,2.69,RuPay,Web,POS,0,0,0,42,1.154,0
TXN10000161,CUST101374,3756.43,Travel,MER2361,5/18/2026 16:43,16,Monday,38,Male,46053,102,1920.33,18,Indore,Madhya Pradesh,0.44,Mastercard,Android,POS,0,0,0,46,1.955,0
TXN10000162,CUST101727,1136.01,Entertainment,MER4761,3/1/2026 17:37,17,Sunday,45,Female,73424,101,1607.92,13,Jaipur,Rajasthan,22.23,RuPay,Android,POS,0,0,0,16,0.706,0
TXN10000163,CUST101167,3009.74,Entertainment,MER3481,6/8/2026 22:43,22,Monday,63,Male,53182,149,6039.66,15,Bengaluru,Karnataka,5.32,Visa,Web,Mobile App,0,0,0,151,0.498,0
TXN10000164,CUST101181,1435.96,Restaurant,MER1278,3/6/2026 15:27,15,Friday,46,Male,33177,52,1143.8,14,Bengaluru,Karnataka,6.08,Visa,Android,Online,0,0,0,49,1.254,0
TXN10000165,CUST100152,1970.89,Electronics,MER4272,1/24/2026 8:14,8,Saturday,61,Female,37092,95,1762.75,15,Bengaluru,Karnataka,20.4,Visa,Android,Online,0,1,0,129,1.117,0
TXN10000166,CUST100933,26506.54,Online Shopping,MER1377,5/4/2026 9:50,9,Monday,64,Female,114482,135,8897.78,9,Delhi,Delhi,11.53,RuPay,Android,POS,0,0,0,53,2.979,0
TXN10000167,CUST101772,2718.05,Utilities,MER3069,4/13/2026 13:10,13,Monday,22,Female,24014,86,1423.43,16,Jaipur,Rajasthan,12.07,RuPay,Android,POS,0,0,0,8,1.908,0
TXN10000168,CUST100306,2554.17,Electronics,MER1714,5/5/2026 18:42,18,Tuesday,30,Male,139248,81,2784.77,13,Lucknow,Uttar Pradesh,6.6,Mastercard,iOS,Online,0,0,0,170,0.917,0
TXN10000169,CUST100559,3239.42,Education,MER2986,3/4/2026 18:47,18,Wednesday,44,Male,38466,118,3671.88,18,Kochi,Kerala,18.67,Visa,Web,Mobile App,0,0,0,70,0.882,0
TXN10000170,CUST101273,377.64,Restaurant,MER4766,1/7/2026 12:40,12,Wednesday,19,Male,129109,158,1104.19,12,Lucknow,Uttar Pradesh,11.03,Visa,iOS,POS,0,0,0,50,0.342,0
TXN10000171,CUST101400,981.36,Fuel,MER2790,6/12/2026 10:30,10,Friday,46,Female,68448,27,4144.68,17,Pune,Maharashtra,12.88,RuPay,iOS,POS,0,0,0,146,0.237,0
TXN10000172,CUST101769,1531.88,Entertainment,MER2169,4/29/2026 3:28,3,Wednesday,59,Male,117000,54,2133.35,7,Bengaluru,Karnataka,8.41,Mastercard,Web,Mobile App,0,0,0,47,0.718,0
TXN10000173,CUST101187,2025.44,Restaurant,MER3786,4/30/2026 14:25,14,Thursday,50,Male,171386,25,1893.5,17,Kolkata,West Bengal,8.22,Mastercard,Android,POS,0,1,0,176,1.069,0
TXN10000174,CUST100056,3775.36,Online Shopping,MER3307,2/24/2026 9:28,9,Tuesday,39,Female,29598,64,2473.19,10,Kolkata,West Bengal,2.08,Mastercard,iOS,Mobile App,0,0,0,117,1.526,0
TXN10000175,CUST101969,8045.95,Travel,MER2070,1/8/2026 14:28,14,Thursday,22,Male,30423,152,2677.22,19,Chennai,Tamil Nadu,0.59,RuPay,iOS,Online,0,1,0,123,3.004,0
TXN10000176,CUST101744,5577.02,Grocery,MER1734,6/22/2026 22:12,22,Monday,22,Male,43278,70,3402.73,15,Lucknow,Uttar Pradesh,2.28,Mastercard,ATM,POS,0,0,0,51,1.639,0
TXN10000177,CUST101678,3032.31,Restaurant,MER3965,2/15/2026 21:49,21,Sunday,34,Male,35191,73,3275.73,12,Kochi,Kerala,0.3,Visa,Web,Online,0,0,0,23,0.925,0
TXN10000178,CUST101432,3962.38,Education,MER4899,6/2/2026 13:58,13,Tuesday,39,Female,59759,76,2879.88,8,Ahmedabad,Gujarat,3.79,Visa,Web,Online,0,0,0,47,1.375,0
TXN10000179,CUST101752,3344.5,Restaurant,MER3945,4/5/2026 3:14,3,Sunday,40,Male,34213,59,1939.33,10,Kochi,Kerala,6.09,Mastercard,Android,Online,0,0,0,58,1.724,0
TXN10000180,CUST101971,4232.06,Electronics,MER3795,5/11/2026 17:59,17,Monday,62,Female,165011,151,2556.25,20,Jaipur,Rajasthan,5.03,Amex,Web,Mobile App,0,0,0,140,1.655,0
TXN10000181,CUST100368,2868.38,Jewelry,MER4342,4/21/2026 7:45,7,Tuesday,51,Female,57963,160,380.54,13,Chennai,Tamil Nadu,9.83,Amex,iOS,Online,0,0,0,120,7.518,0
TXN10000182,CUST100660,1038.15,Grocery,MER3626,3/2/2026 21:20,21,Monday,53,Female,75354,169,1838.38,14,Hyderabad,Telangana,5.71,Visa,Android,Online,0,0,1,94,0.564,0
TXN10000183,CUST101474,21555.25,Travel,MER1541,6/30/2026 1:14,1,Tuesday,28,Other,200284,73,3517.86,12,Pune,Maharashtra,146.87,Mastercard,Web,Mobile App,1,3,0,18,6.126,1
TXN10000184,CUST100815,747.08,Electronics,MER4065,2/9/2026 22:43,22,Monday,56,Male,71360,105,898.11,14,Hyderabad,Telangana,7.77,Visa,iOS,Online,0,0,0,108,0.831,0
TXN10000185,CUST101808,3021.04,Electronics,MER2949,5/13/2026 16:57,16,Wednesday,41,Male,38993,25,1621.71,15,Chennai,Tamil Nadu,7.29,Visa,iOS,Online,0,1,0,129,1.862,0
TXN10000186,CUST100068,10550.61,Education,MER1282,1/20/2026 15:32,15,Tuesday,33,Female,22766,48,3163.12,6,Delhi,Delhi,8.95,Amex,Web,POS,0,0,0,106,3.334,0
TXN10000187,CUST101969,2368.25,Online Shopping,MER1014,3/14/2026 17:22,17,Saturday,53,Female,61096,131,2085.51,6,Delhi,Delhi,7.71,Mastercard,Android,Online,0,0,0,122,1.135,0
TXN10000188,CUST100369,1295.58,Fuel,MER4926,2/18/2026 3:29,3,Wednesday,26,Female,22716,48,1471.95,9,Pune,Maharashtra,18.32,Visa,iOS,POS,0,0,1,173,0.88,0
TXN10000189,CUST101541,1380.69,Entertainment,MER4557,4/23/2026 9:26,9,Thursday,38,Male,37356,29,2240.99,18,Indore,Madhya Pradesh,10.86,RuPay,Web,POS,0,0,0,85,0.616,0
TXN10000190,CUST101496,8724.55,Fuel,MER2942,6/2/2026 14:41,14,Tuesday,45,Male,48697,23,3710.78,15,Chennai,Tamil Nadu,1.67,Visa,iOS,POS,0,1,0,170,2.351,0
TXN10000191,CUST100382,2049.35,Clothing,MER2282,6/15/2026 14:29,14,Monday,22,Male,40021,142,3423.18,14,Bengaluru,Karnataka,0.85,Visa,iOS,POS,0,0,0,169,0.598,0
TXN10000192,CUST100812,1739.55,Online Shopping,MER4593,3/13/2026 16:57,16,Friday,59,Female,80042,24,1738.55,17,Kolkata,West Bengal,9.7,Mastercard,Web,Online,0,0,0,87,1,0
TXN10000193,CUST101034,707.3,Entertainment,MER1101,5/14/2026 16:42,16,Thursday,53,Male,50959,67,755.55,13,Lucknow,Uttar Pradesh,4.47,Mastercard,Web,Online,0,0,0,13,0.935,0
TXN10000194,CUST101118,2070.18,Travel,MER3427,5/1/2026 19:21,19,Friday,57,Female,44729,105,2140.16,14,Delhi,Delhi,12.16,Mastercard,Android,POS,0,0,0,45,0.967,0
TXN10000195,CUST100117,3894.96,Healthcare,MER1512,1/12/2026 17:50,17,Monday,40,Male,15976,134,1249.03,14,Kolkata,West Bengal,1.85,Visa,Android,POS,0,1,0,153,3.116,0
TXN10000196,CUST101872,4846.18,Travel,MER4425,6/10/2026 15:21,15,Wednesday,26,Other,52484,104,5159.65,12,Ahmedabad,Gujarat,6.38,Visa,iOS,POS,0,0,0,30,0.939,0
TXN10000197,CUST101193,6141.67,Online Shopping,MER3437,5/23/2026 16:58,16,Saturday,44,Female,25939,170,4149.51,12,Kochi,Kerala,7.68,RuPay,Android,POS,0,0,0,46,1.48,0
TXN10000198,CUST101880,566.2,Utilities,MER2941,4/11/2026 12:38,12,Saturday,19,Male,79893,140,1853.57,17,Pune,Maharashtra,8.72,Visa,ATM,Online,0,0,0,26,0.305,0
TXN10000199,CUST100125,2324.86,Restaurant,MER2663,4/24/2026 9:22,9,Friday,51,Female,68728,148,1546.82,16,Delhi,Delhi,10.96,Mastercard,Android,Online,0,2,0,110,1.502,0
TXN10000200,CUST100788,2980.46,Electronics,MER3687,1/7/2026 9:11,9,Wednesday,26,Female,46703,59,1590.68,12,Mumbai,Maharashtra,9.35,Visa,iOS,POS,0,1,0,57,1.873,0
TXN10000201,CUST100808,1104.76,Electronics,MER1192,1/28/2026 13:21,13,Wednesday,62,Female,96821,42,1723.03,15,Pune,Maharashtra,0.8,RuPay,Android,POS,0,0,0,124,0.641,0
TXN10000202,CUST100499,1917.39,Online Shopping,MER3292,5/3/2026 2:43,2,Sunday,49,Female,76643,109,1810.48,6,Bengaluru,Karnataka,13.59,Visa,Android,Mobile App,0,0,0,77,1.058,0
TXN10000203,CUST101214,662.78,Jewelry,MER2270,6/9/2026 18:17,18,Tuesday,18,Male,74165,15,959.65,9,Kochi,Kerala,24.51,Mastercard,Web,Online,0,1,0,70,0.69,0
TXN10000204,CUST101501,1431.35,Travel,MER4370,5/1/2026 8:00,8,Friday,45,Male,38538,66,1612.46,15,Lucknow,Uttar Pradesh,6.66,Visa,iOS,POS,0,1,0,96,0.887,0
TXN10000205,CUST101539,16333.57,Utilities,MER4052,2/1/2026 15:43,15,Sunday,27,Male,110521,72,10678.99,8,Bengaluru,Karnataka,0.98,Mastercard,iOS,Online,0,0,0,16,1.529,0
TXN10000206,CUST101235,2730.25,Entertainment,MER1497,4/4/2026 18:09,18,Saturday,68,Female,55122,54,2904.36,13,Lucknow,Uttar Pradesh,5.24,Mastercard,iOS,Online,1,0,0,80,0.94,0
TXN10000207,CUST100077,1534.16,Online Shopping,MER3552,1/9/2026 20:37,20,Friday,28,Female,41093,154,1823.57,16,Kochi,Kerala,31.37,Visa,Android,POS,0,0,0,177,0.841,0
TXN10000208,CUST101268,2488.23,Clothing,MER1685,1/5/2026 4:43,4,Monday,53,Female,25799,116,2332.33,18,Ahmedabad,Gujarat,14.4,Mastercard,Web,POS,0,0,0,112,1.066,0
TXN10000209,CUST100195,2507.98,Grocery,MER3012,6/20/2026 20:33,20,Saturday,38,Female,15081,82,2409.69,11,Kochi,Kerala,8.41,Mastercard,Web,POS,0,0,0,10,1.04,0
TXN10000210,CUST100971,1203.18,Restaurant,MER1036,6/26/2026 17:53,17,Friday,21,Female,30820,24,846.85,14,Kolkata,West Bengal,11.85,Mastercard,iOS,Online,0,0,0,157,1.419,0
TXN10000211,CUST100233,2671.25,Online Shopping,MER3908,4/11/2026 19:23,19,Saturday,67,Female,39223,21,2203.68,20,Lucknow,Uttar Pradesh,2.28,Mastercard,Android,Online,0,0,0,34,1.212,0
TXN10000212,CUST100053,3116.91,Clothing,MER3661,6/16/2026 8:06,8,Tuesday,39,Female,58210,108,3650.1,11,Hyderabad,Telangana,10.24,Amex,Android,Mobile App,0,0,0,179,0.854,0
TXN10000213,CUST100295,3873.07,Entertainment,MER2871,6/30/2026 22:58,22,Tuesday,54,Female,55988,88,3498.88,24,Mumbai,Maharashtra,13.68,Mastercard,Android,POS,0,0,0,80,1.107,0
TXN10000214,CUST101751,5654.11,Grocery,MER4940,1/22/2026 11:17,11,Thursday,37,Male,30576,159,2578.48,11,Hyderabad,Telangana,5.97,Visa,Web,POS,0,0,0,36,2.192,0
TXN10000215,CUST100014,670.38,Healthcare,MER1298,2/6/2026 22:31,22,Friday,41,Male,64590,64,658.12,14,Jaipur,Rajasthan,2.62,Visa,Web,POS,0,0,0,49,1.017,0
TXN10000216,CUST100716,9541.56,Utilities,MER4476,1/27/2026 9:46,9,Tuesday,62,Male,76779,155,1850.11,19,Lucknow,Uttar Pradesh,21.35,Visa,Android,Online,0,0,0,99,5.155,0
TXN10000217,CUST100826,2746.69,Entertainment,MER3174,4/16/2026 14:19,14,Thursday,67,Male,26242,105,3831.45,9,Lucknow,Uttar Pradesh,7.74,Visa,Web,Online,0,1,0,61,0.717,0
TXN10000218,CUST100422,313.47,Clothing,MER1198,6/27/2026 11:35,11,Saturday,43,Female,55765,16,675.01,14,Jaipur,Rajasthan,2.73,Mastercard,iOS,POS,0,0,0,94,0.464,0
TXN10000219,CUST100758,1459.78,Entertainment,MER4818,5/24/2026 12:08,12,Sunday,52,Female,34343,152,2665.35,11,Indore,Madhya Pradesh,4.48,Visa,Web,POS,0,1,0,16,0.547,0
TXN10000220,CUST100005,2814.36,Online Shopping,MER1453,1/8/2026 15:13,15,Thursday,22,Male,40015,7,1607.56,15,Delhi,Delhi,17.43,Visa,Android,ATM,1,0,0,129,1.75,0
TXN10000221,CUST100117,6185.63,Entertainment,MER3942,6/22/2026 8:28,8,Monday,29,Male,25683,73,5338.46,15,Jaipur,Rajasthan,4.01,Visa,iOS,POS,0,0,0,15,1.158,0
TXN10000222,CUST100041,1559.73,Fuel,MER4187,2/5/2026 10:37,10,Thursday,28,Female,18221,34,1024.52,18,Delhi,Delhi,5.84,RuPay,iOS,Mobile App,0,0,0,115,1.521,0
TXN10000223,CUST101591,3202.48,Grocery,MER2563,4/16/2026 10:03,10,Thursday,32,Female,21125,34,1602.46,14,Chennai,Tamil Nadu,0.17,Mastercard,Web,ATM,0,0,0,114,1.997,0
TXN10000224,CUST100492,1334.84,Online Shopping,MER1236,5/15/2026 20:46,20,Friday,35,Female,82349,130,995.45,12,Indore,Madhya Pradesh,5.93,RuPay,iOS,Online,0,1,0,162,1.34,0
TXN10000225,CUST101491,3506.94,Clothing,MER2222,3/27/2026 3:55,3,Friday,22,Female,19857,110,2186.54,16,Mumbai,Maharashtra,12.17,Mastercard,Android,Online,0,0,0,49,1.603,0
TXN10000226,CUST100239,5621.5,Grocery,MER1189,4/20/2026 22:36,22,Monday,31,Female,54555,97,3537.37,16,Delhi,Delhi,1.78,Visa,Web,POS,0,0,0,99,1.589,0
TXN10000227,CUST101079,3805.73,Travel,MER3964,2/10/2026 22:18,22,Tuesday,53,Female,81408,160,1749.38,15,Mumbai,Maharashtra,83.14,RuPay,Android,Online,1,1,0,28,2.174,1
TXN10000228,CUST101264,1719.15,Electronics,MER2284,5/4/2026 22:28,22,Monday,50,Male,98352,162,1164.42,13,Lucknow,Uttar Pradesh,3.03,Visa,ATM,Online,0,0,0,24,1.475,0
TXN10000229,CUST100176,4098.49,Travel,MER4329,3/11/2026 15:12,15,Wednesday,62,Female,50444,47,2931.69,16,Kolkata,West Bengal,10,Mastercard,Android,Online,0,0,0,145,1.398,0
TXN10000230,CUST101053,705.94,Entertainment,MER4848,4/20/2026 18:26,18,Monday,39,Male,35704,12,863.25,10,Indore,Madhya Pradesh,4.25,Mastercard,ATM,Mobile App,0,0,0,122,0.817,0
TXN10000231,CUST101817,1328.29,Education,MER3534,2/15/2026 18:44,18,Sunday,47,Male,300000,109,2226.66,17,Bengaluru,Karnataka,5.48,Visa,iOS,POS,0,1,0,79,0.596,0
TXN10000232,CUST101532,1143.6,Fuel,MER4802,6/15/2026 13:48,13,Monday,57,Male,52571,104,1514.55,17,Jaipur,Rajasthan,9.61,Mastercard,ATM,Online,1,0,0,67,0.755,0
TXN10000233,CUST100581,666.39,Restaurant,MER2980,4/18/2026 15:20,15,Saturday,38,Female,15641,117,810.03,17,Pune,Maharashtra,0.5,Visa,Android,POS,0,0,0,143,0.822,0
TXN10000234,CUST100855,1207.6,Utilities,MER4559,4/9/2026 15:26,15,Thursday,33,Male,130215,74,1527.53,10,Bengaluru,Karnataka,11.67,Visa,Android,POS,0,0,0,43,0.79,0
TXN10000235,CUST100963,444.34,Clothing,MER1372,2/11/2026 13:43,13,Wednesday,24,Male,54494,61,1018.14,10,Pune,Maharashtra,0.63,RuPay,iOS,POS,0,1,0,151,0.436,0
TXN10000236,CUST101641,2210.78,Grocery,MER4045,2/15/2026 17:06,17,Sunday,37,Male,23464,15,2727.52,13,Indore,Madhya Pradesh,19.21,RuPay,iOS,POS,0,0,0,82,0.81,0
TXN10000237,CUST101291,553.53,Healthcare,MER4366,6/11/2026 19:06,19,Thursday,35,Female,22580,15,1161.09,12,Ahmedabad,Gujarat,8.89,Visa,iOS,POS,0,1,0,139,0.476,0
TXN10000238,CUST101636,1476.52,Online Shopping,MER4266,2/23/2026 23:16,23,Monday,41,Female,39116,154,1232.6,7,Kolkata,West Bengal,12.7,Mastercard,Android,POS,0,0,0,48,1.197,0
TXN10000239,CUST100783,1557.2,Grocery,MER4319,3/3/2026 11:36,11,Tuesday,64,Male,185955,11,1709.8,11,Lucknow,Uttar Pradesh,5.82,RuPay,iOS,POS,0,0,0,18,0.91,0
TXN10000240,CUST101183,2638.41,Online Shopping,MER1359,1/7/2026 12:06,12,Wednesday,23,Female,67821,12,3912.84,13,Lucknow,Uttar Pradesh,9.71,RuPay,iOS,Online,0,0,0,126,0.674,0
TXN10000241,CUST100815,3090.86,Fuel,MER4551,2/28/2026 16:05,16,Saturday,64,Male,25995,47,4085.25,18,Indore,Madhya Pradesh,8.65,Visa,ATM,Mobile App,0,1,0,70,0.756,0
TXN10000242,CUST101652,9103.34,Electronics,MER4639,4/7/2026 23:39,23,Tuesday,69,Female,21890,56,4878.48,15,Chennai,Tamil Nadu,210.89,Mastercard,Android,Mobile App,0,1,0,17,1.866,1
TXN10000243,CUST101196,8798.27,Travel,MER4721,4/7/2026 13:04,13,Tuesday,50,Female,73757,89,3898.19,8,Jaipur,Rajasthan,3.76,Visa,iOS,Online,0,1,1,85,2.256,0
TXN10000244,CUST101841,504.63,Online Shopping,MER1432,5/12/2026 15:18,15,Tuesday,24,Male,18087,116,510.99,15,Delhi,Delhi,6.61,Visa,Web,POS,0,0,0,61,0.986,0
TXN10000245,CUST100283,5071.42,Online Shopping,MER2461,2/28/2026 18:41,18,Saturday,44,Male,54671,120,2226.7,9,Delhi,Delhi,9.66,Mastercard,iOS,POS,0,0,0,124,2.277,0
TXN10000246,CUST101163,1460.84,Healthcare,MER4622,2/21/2026 17:44,17,Saturday,58,Male,40479,37,2310.67,19,Pune,Maharashtra,23.57,RuPay,Android,Online,0,0,0,139,0.632,0
TXN10000247,CUST100989,3894.63,Online Shopping,MER4748,4/10/2026 13:29,13,Friday,54,Male,52039,117,2853.29,9,Pune,Maharashtra,4.24,Mastercard,Android,POS,0,0,0,178,1.364,0
TXN10000248,CUST101378,995.39,Online Shopping,MER3831,3/5/2026 19:28,19,Thursday,47,Other,92318,75,1509.5,7,Delhi,Delhi,3.04,Visa,Web,POS,0,0,0,20,0.659,0
TXN10000249,CUST100792,5266.44,Entertainment,MER4074,5/18/2026 16:02,16,Monday,50,Female,60131,166,3573.37,14,Chennai,Tamil Nadu,6.85,Visa,Android,POS,0,0,0,136,1.473,0
TXN10000250,CUST100030,1657.46,Grocery,MER1179,6/13/2026 2:17,2,Saturday,27,Male,37284,145,663.65,14,Hyderabad,Telangana,88.09,Visa,Android,Online,0,0,0,5,2.494,1
TXN10000251,CUST100638,5522.26,Online Shopping,MER3925,6/26/2026 1:53,1,Friday,42,Male,39476,159,2524.13,10,Delhi,Delhi,4.22,Mastercard,Web,POS,0,0,0,146,2.187,0
TXN10000252,CUST100803,1241.38,Travel,MER1558,4/23/2026 19:17,19,Thursday,20,Male,24067,141,2491.52,12,Mumbai,Maharashtra,1.47,Visa,ATM,POS,0,0,0,160,0.498,0
TXN10000253,CUST100376,19613.18,Utilities,MER1878,6/12/2026 2:19,2,Friday,31,Male,99062,56,9543.35,20,Kochi,Kerala,11.75,RuPay,Android,Online,0,1,0,27,2.055,0
TXN10000254,CUST101549,2228.28,Fuel,MER4232,3/16/2026 8:03,8,Monday,59,Male,65855,5,3183.55,14,Indore,Madhya Pradesh,6.47,Visa,ATM,POS,0,0,0,45,0.7,0
TXN10000255,CUST100729,3101.56,Travel,MER4174,3/30/2026 9:02,9,Monday,24,Male,116912,112,2649.72,15,Indore,Madhya Pradesh,1.71,Mastercard,iOS,ATM,0,0,0,27,1.17,0
TXN10000256,CUST100355,1737.47,Healthcare,MER2822,1/12/2026 17:40,17,Monday,32,Male,19213,25,2557.43,14,Kolkata,West Bengal,13.05,Mastercard,ATM,POS,0,0,0,40,0.679,0
TXN10000257,CUST101038,5719.89,Grocery,MER3402,1/29/2026 18:20,18,Thursday,18,Male,56052,75,5129.31,19,Ahmedabad,Gujarat,3.36,Amex,iOS,POS,0,0,0,157,1.115,0
TXN10000258,CUST101345,12076.61,Electronics,MER4389,1/11/2026 22:40,22,Sunday,31,Female,27174,113,2539.67,13,Bengaluru,Karnataka,90.08,Visa,Web,Online,0,3,0,13,4.753,1
TXN10000259,CUST101031,1501.15,Restaurant,MER1474,3/20/2026 17:10,17,Friday,35,Male,24882,158,2684.62,15,Kochi,Kerala,3.43,Mastercard,Web,POS,0,0,0,76,0.559,0
